Filename,Prediction,Confidence,Keep
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\593-602秀娟\593\593-2-2.jpg,a5c,0.839,Discard
中量積水編號 50-112 標定完成版\中量積水編號 50-112 標定完成版\101\101-1-1.jpg,a5c,0.839,Discard
高量積水編號 1-49 標定完成版\高量積水編號 1-49 標定完成版\21\21-3-2.jpg,a5c,0.839,Keep
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\143-152芝嫻\147\147-3-3.jpg,a4c,0.838,Keep
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\163-172岱蓉\165\165-2-1.jpg,a5c,0.838,Discard
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\213-222靜華\217\217-2-2.jpg,a5c,0.838,Discard
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\303-312靜華\307\307-3-1.jpg,a5c,0.838,Keep
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\563-572芝嫻\567\567-3-2.jpg,a4c,0.838,Keep
中量積水編號 50-112 標定完成版\中量積水編號 50-112 標定完成版\74\74-3-3.jpg,a5c,0.838,Discard
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\193-202郁媛\196\196-4-1.jpg,a5c,0.837,Discard
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\333-342季蓁\340\340-3-2.jpg,a4c,0.837,Keep
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\553-562郁媛\561\561-3-3.jpg,a4c,0.837,Keep
高量積水編號 1-49 標定完成版\高量積水編號 1-49 標定完成版\7\7-4-2.jpg,a5c,0.837,Discard
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\143-152芝嫻\152\152-4-2.jpg,a5c,0.836,Discard
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\163-172岱蓉\169\169-3-3.jpg,a4c,0.836,Keep
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\183-192琤珮\185\185-3-1.jpg,a5c,0.836,Keep
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\193-202郁媛\200\200-3-3.jpg,a5c,0.836,Keep
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\253-262郁媛\255\255-3-3.jpg,a4c,0.836,Keep
中量積水編號 50-112 標定完成版\中量積水編號 50-112 標定完成版\52\54-4-2.jpg,a5c,0.836,Discard
高量積水編號 1-49 標定完成版\高量積水編號 1-49 標定完成版\42\42-3-1.jpg,a5c,0.836,Keep
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\153-162季蓁\158\158-3-3.jpg,a4c,0.835,Keep
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\203-212芝嫻\211\211-3-1.jpg,a4c,0.835,Keep
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\503-512芝嫻\511\511-4-1.jpg,a5c,0.835,Discard
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\563-572芝嫻\565\565-3-2.jpg,a5c,0.835,Keep
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\583-592岱蓉\589\589-3-1.jpg,a4c,0.835,Keep
高量積水編號 1-49 標定完成版\高量積水編號 1-49 標定完成版\27\27-4-3.jpg,a5c,0.835,Discard
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\133-142郁媛\137\137-3-2.jpg,a4c,0.834,Keep
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\533-542秀娟\539\539-3-3.jpg,a5c,0.834,Keep
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\113-122秀娟\113\113-3-2.jpg,a4c,0.833,Keep
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\173-182秀娟\176\176-3-3.jpg,a4c,0.833,Keep
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\283-292岱蓉\289\289-3-3.jpg,a4c,0.833,Keep
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\303-312靜華\305\305-1-1.jpg,a5c,0.833,Discard
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\313-322郁媛\321\321-4-1.jpg,a5c,0.833,Discard
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\283-292岱蓉\286\286-3-1.jpg,a4c,0.832,Keep
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\313-322郁媛\322\322-3-3.jpg,a5c,0.832,Keep
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\483-492琤珮\491\491-3-3.jpg,a4c,0.832,Keep
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\173-182秀娟\180\180-2-3.jpg,a5c,0.831,Keep
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\343-352岱蓉\352\352-1-2.jpg,a5c,0.831,Discard
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\443-452靜華\451\451-2-3.jpg,a5c,0.831,Discard
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\553-562郁媛\557\557-3-1.jpg,a4c,0.831,Keep
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\563-572芝嫻\570\570-3-3.jpg,a5c,0.831,Keep
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\603-612琤珮\611\611-3-2.jpg,a5c,0.831,Keep
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\633-642季蓁\640\640-4-1.jpg,a5c,0.831,Discard
中量積水編號 50-112 標定完成版\中量積水編號 50-112 標定完成版\67\67-3-2.jpg,a4c,0.831,Keep
中量積水編號 50-112 標定完成版\中量積水編號 50-112 標定完成版\74\74-3-2.jpg,a5c,0.831,Discard
中量積水編號 50-112 標定完成版\中量積水編號 50-112 標定完成版\92\92-3-3.jpg,a4c,0.831,Keep
高量積水編號 1-49 標定完成版\高量積水編號 1-49 標定完成版\39\39-4-2.jpg,a5c,0.831,Discard
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\183-192琤珮\190\190-4-3.jpg,a5c,0.83,Discard
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\323-332芝嫻\329\329-3-1.jpg,a4c,0.83,Keep
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\483-492琤珮\486\486-4-1.jpg,a5c,0.83,Discard
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\123-132琤珮\127\127-4-3.jpg,a5c,0.829,Discard
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\263-272芝嫻\264\264-3-3.jpg,a4c,0.829,Keep
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\333-342季蓁\337\337-3-1.jpg,a5c,0.829,Keep
中量積水編號 50-112 標定完成版\中量積水編號 50-112 標定完成版\76\76-3-1.jpg,a4c,0.829,Keep
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\183-192琤珮\192\192-3-3.jpg,a5c,0.828,Keep
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\483-492琤珮\490\490-3-1.jpg,a5c,0.828,Keep
中量積水編號 50-112 標定完成版\中量積水編號 50-112 標定完成版\57\57-4-2.jpg,a5c,0.828,Discard
中量積水編號 50-112 標定完成版\中量積水編號 50-112 標定完成版\72\72-4-1.jpg,a5c,0.828,Discard
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\223-232岱蓉\224\224-1-1.jpg,a5c,0.827,Discard
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\263-272芝嫻\270\270-3-3.jpg,a5c,0.827,Keep
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\433-442郁媛\439\439-3-2.jpg,a5c,0.827,Keep
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\443-452靜華\444\444-3-1.jpg,a5c,0.827,Keep
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\463-472岱蓉\472\472-3-2.jpg,a4c,0.827,Keep
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\593-602秀娟\596\596-3-3.jpg,a5c,0.826,Keep
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\613-622郁媛\616\616-3-3.jpg,a4c,0.826,Keep
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\213-222靜華\221\221-3-1.jpg,a4c,0.825,Keep
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\353-362秀娟\353\353-3-2.jpg,a4c,0.825,Keep
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\473-482秀娟\477\477-2-3.jpg,a5c,0.825,Keep
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\623-632芝嫻\624\624-4-2.jpg,a5c,0.825,Discard
中量積水編號 50-112 標定完成版\中量積水編號 50-112 標定完成版\107\107-1-2.jpg,a5c,0.825,Discard
高量積水編號 1-49 標定完成版\高量積水編號 1-49 標定完成版\20\20-2-3.jpg,a5c,0.825,Discard
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\393-402季蓁\399\399-3-2.jpg,a4c,0.824,Keep
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\533-542秀娟\537\537-2-1.jpg,a5c,0.824,Keep
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\553-562郁媛\561\561-2-1.jpg,a5c,0.824,Discard
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\563-572芝嫻\564\564-4-3.jpg,a5c,0.824,Discard
高量積水編號 1-49 標定完成版\高量積水編號 1-49 標定完成版\44\44-3-3.jpg,a5c,0.824,Keep
高量積水編號 1-49 標定完成版\高量積水編號 1-49 標定完成版\49\49-2-3.jpg,a5c,0.824,Discard
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\123-132琤珮\132\132-4-3.jpg,a5c,0.823,Discard
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\363-372琤珮\371\371-3-1.jpg,a4c,0.823,Keep
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\453-462季蓁\453\453-3-3.jpg,a4c,0.823,Keep
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\453-462季蓁\455\455-1-3.jpg,a5c,0.823,Discard
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\523-532岱蓉\531\531-4-3.jpg,a5c,0.823,Discard
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\593-602秀娟\599\599-3-1.jpg,a5c,0.823,Discard
中量積水編號 50-112 標定完成版\中量積水編號 50-112 標定完成版\63\63-3-3.jpg,a5c,0.823,Keep
高量積水編號 1-49 標定完成版\高量積水編號 1-49 標定完成版\43\43-3-3.jpg,a5c,0.823,Discard
高量積水編號 1-49 標定完成版\高量積水編號 1-49 標定完成版\45\45-4-1.jpg,a5c,0.823,Discard
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\643-654靜華\653\653-2-3.jpg,a5c,0.822,Discard
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\243-252琤珮\252\252-2-1.jpg,a5c,0.821,Discard
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\293-302靜華\295\295-3-2.jpg,a4c,0.821,Keep
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\323-332芝嫻\331\331-3-3.jpg,a4c,0.821,Keep
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\533-542秀娟\533\533-3-1.jpg,a5c,0.821,Keep
高量積水編號 1-49 標定完成版\高量積水編號 1-49 標定完成版\14\14-4-2.jpg,a5c,0.821,Discard
高量積水編號 1-49 標定完成版\高量積水編號 1-49 標定完成版\34\34-3-3.jpg,a4c,0.821,Keep
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\173-182秀娟\182\182-3-3.jpg,a4c,0.82,Keep
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\183-192琤珮\186\186-3-3.jpg,a4c,0.82,Keep
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\193-202郁媛\196\196-4-3.jpg,a5c,0.82,Discard
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\333-342季蓁\333\333-1-1.jpg,a5c,0.82,Discard
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\333-342季蓁\336\336-3-3.jpg,a4c,0.82,Keep
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\543-552琤珮\550\550-4-1.jpg,a5c,0.82,Discard
高量積水編號 1-49 標定完成版\高量積水編號 1-49 標定完成版\20\20-2-2.jpg,a5c,0.82,Discard
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\223-232岱蓉\224\224-1-3.jpg,a5c,0.819,Discard
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\243-252琤珮\246\246-2-1.jpg,a5c,0.819,Discard
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\373-382靜華\379\379-4-1.jpg,a5c,0.819,Discard
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\373-382靜華\379\379-4-2.jpg,a5c,0.819,Discard
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\533-542秀娟\535\535-3-3.jpg,a4c,0.819,Discard
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\633-642季蓁\635\635-3-1.jpg,a4c,0.819,Keep
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\633-642季蓁\636\636-3-3.jpg,a4c,0.819,Keep
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\113-122秀娟\117\117-4-3.jpg,a5c,0.818,Discard
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\123-132琤珮\126\126-1-2.jpg,a5c,0.818,Discard
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\203-212芝嫻\204\204-3-3.jpg,a4c,0.818,Keep
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\263-272芝嫻\267\267-3-1.jpg,a4c,0.818,Keep
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\333-342季蓁\341\341-1-2.jpg,a5c,0.818,Discard
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\343-352岱蓉\343\343-3-1.jpg,a4c,0.818,Keep
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\383-392芝嫻\389\389-4-2.jpg,a5c,0.818,Discard
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\603-612琤珮\603\603-4-1.jpg,a5c,0.818,Discard
中量積水編號 50-112 標定完成版\中量積水編號 50-112 標定完成版\56\56-3-2.jpg,a4c,0.818,Keep
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\133-142郁媛\139\139-3-2.jpg,a4c,0.817,Keep
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\163-172岱蓉\165\165-4-2.jpg,a5c,0.817,Discard
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\173-182秀娟\174\174-2-2.jpg,a5c,0.817,Discard
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\263-272芝嫻\269\269-3-1.jpg,a4c,0.817,Keep
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\323-332芝嫻\324\324-3-3.jpg,a4c,0.817,Keep
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\433-442郁媛\440\440-4-1.jpg,a5c,0.817,Discard
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\643-654靜華\647\647-2-2.jpg,a5c,0.817,Discard
高量積水編號 1-49 標定完成版\高量積水編號 1-49 標定完成版\44\44-3-2.jpg,a5c,0.817,Keep
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\183-192琤珮\186\186-4-3.jpg,a5c,0.816,Discard
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\243-252琤珮\244\244-3-2.jpg,a5c,0.816,Discard
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\463-472岱蓉\470\470-3-3.jpg,a4c,0.816,Keep
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\633-642季蓁\642\642-3-2.jpg,a5c,0.816,Keep
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\193-202郁媛\199\199-3-2.jpg,a4c,0.815,Keep
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\223-232岱蓉\230\230-4-1.jpg,a5c,0.814,Discard
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\273-282季蓁\282\282-3-3.jpg,a4c,0.814,Keep
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\283-292岱蓉\287\287-2-2.jpg,a5c,0.814,Discard
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\613-622郁媛\618\618-3-3.jpg,a5c,0.814,Keep
高量積水編號 1-49 標定完成版\高量積水編號 1-49 標定完成版\23\23-3-1.jpg,a5c,0.814,Keep
高量積水編號 1-49 標定完成版\高量積水編號 1-49 標定完成版\26\26-3-2.jpg,a5c,0.814,Keep
